QUANTIFIER,REAL_PREVS,PRED_PREVS,BATCH_SIZE,ae,nae
PACC,[0.77777778 0.22222222],[1. 0.],90,0.22220368207353028,0.14284948062860928
T50,[0.77777778 0.22222222],[0.65259267 0.34740733],90,0.12517466476244382,0.0804718251395054
X_method,[0.77777778 0.22222222],[0.40861559 0.59138441],90,0.3691313905972815,0.23730582202093667
DyS,[0.77777778 0.22222222],[0.59297138 0.40702862],90,0.1847909839895259,0.11879774377014238
DySsyn,[0.77777778 0.22222222],[4.45523940e-05 9.99955448e-01],90,0.777668338580344,0.49994454291155516
HDy,[0.77777778 0.22222222],[0.81 0.19],90,0.032219533900662,0.020713174691148417
SMM,[0.77777778 0.22222222],[0.91436075 0.08563925],90,0.13657157780605336,0.08779863041049234
SORD,[0.77777778 0.22222222],[0.96 0.04],90,0.1822070193002949,0.11713657411545966
HDx,[0.77777778 0.22222222],[0.99 0.01],90,0.21220451638022148,0.1364212540003219
CC,[0.77777778 0.22222222],[0.09090909 0.90909091],110,0.6868113809545477,0.44153475830661026
PCC,[0.77777778 0.22222222],[0.26081818 0.73918182],110,0.5169164656746,0.33231334404961776
EMQ,[0.77777778 0.22222222],[0.73766031 0.26233969],110,0.04011412557721958,0.025788420565778018
FM,[0.77777778 0.22222222],[0.96919512 0.03080488],110,0.19140137363867926,0.12304740659896
GAC,[0.77777778 0.22222222],[0.65312466 0.34687534],110,0.12464271352275444,0.08012984629558946
GPAC,[0.77777778 0.22222222],[1. 0.],110,0.22220368207353028,0.14284948062860928
PWK,[0.77777778 0.22222222],[0.09090909 0.90909091],110,0.6868113809545477,0.44153475830661026
ACC,[0.77777778 0.22222222],[1. 0.],110,0.22220368207353028,0.14284948062860928
MAX,[0.77777778 0.22222222],[1. 0.],110,0.22220368207353028,0.14284948062860928
MS,[0.77777778 0.22222222],[0.81690698 0.18309302],110,0.039125934163543985,0.025153135727615447
MS2,[0.77777778 0.22222222],[0.76095205 0.23904795],110,0.016824325221063738,0.010815959921674325
PACC,[0.77777778 0.22222222],[1. 0.],110,0.22220368207353028,0.14284948062860928
T50,[0.77777778 0.22222222],[0.67808216 0.32191784],110,0.09968730501143955,0.06408660564606483
X_method,[0.77777778 0.22222222],[0.93463886 0.06536114],110,0.1568479996446188,0.1008338614274436
DyS,[0.77777778 0.22222222],[0.78716226 0.21283774],110,0.009383695210797446,0.00603255524269849
DySsyn,[0.77777778 0.22222222],[4.45523940e-05 9.99955448e-01],110,0.777668338580344,0.49994454291155516
HDy,[0.77777778 0.22222222],[0.88 0.12],110,0.10221369375382403,0.06571076108916034
SMM,[0.77777778 0.22222222],[0.62542792 0.37457208],110,0.1523371438660606,0.09793393916177941
SORD,[0.77777778 0.22222222],[0.92 0.08],110,0.14221035652705946,0.09142366760231
HDx,[0.77777778 0.22222222],[0.97 0.03],110,0.19220618499360376,0.12356480074374708
CC,[0.88888889 0.11111111],[0.4 0.6],10,0.4888481005617664,0.274987093847285
PCC,[0.88888889 0.11111111],[0.218 0.782],10,0.6708329161799877,0.3773572892386152
EMQ,[0.88888889 0.11111111],[9.99972002e-01 2.79983172e-05],10,0.11107384505551823,0.06248131846919457
FM,[0.88888889 0.11111111],[1. 0.],10,0.1111018410367651,0.06249706678347386
GAC,[0.88888889 0.11111111],[1. 0.],10,0.1111018410367651,0.06249706678347386
GPAC,[0.88888889 0.11111111],[0.97873503 0.02126497],10,0.08983864626063556,0.05053608313502078
PWK,[0.88888889 0.11111111],[0.2 0.8],10,0.6888314144279437,0.387481814057538
ACC,[0.88888889 0.11111111],[1. 0.],10,0.1111018410367651,0.06249706678347386
MAX,[0.88888889 0.11111111],[1. 0.],10,0.1111018410367651,0.06249706678347386
MS,[0.88888889 0.11111111],[1. 0.],10,0.1111018410367651,0.06249706678347386
MS2,[0.88888889 0.11111111],[0.17152965 0.82847035],10,0.7172993875749766,0.4034956334718491
PACC,[0.88888889 0.11111111],[1. 0.],10,0.1111018410367651,0.06249706678347386
T50,[0.88888889 0.11111111],[0.79278484 0.20721516],10,0.09609602716868533,0.05405598837557041
X_method,[0.88888889 0.11111111],[0.45085103 0.54914897],10,0.43800130978980667,0.24638473002552866
DyS,[0.88888889 0.11111111],[0.12828727 0.87171273],10,0.7605381606310637,0.427818331116684
DySsyn,[0.88888889 0.11111111],[0.0991738 0.9008262],10,0.7896491990780546,0.4441938879659698
HDy,[0.88888889 0.11111111],[0.28 0.72],10,0.6088380888814728,0.3424839259734368
SMM,[0.88888889 0.11111111],[0.56824645 0.43175355],10,0.3206156847939598,0.1803529057431786
SORD,[0.88888889 0.11111111],[0.14 0.86],10,0.7488264085877969,0.4212302301206139
HDx,[0.88888889 0.11111111],[0.99 0.01],10,0.1011026753434563,0.05687233077296124
CC,[0.88888889 0.11111111],[0.2 0.8],30,0.6888314144279437,0.387481814057538
PCC,[0.88888889 0.11111111],[0.209 0.791],30,0.6798321653039658,0.38241955164807667
EMQ,[0.88888889 0.11111111],[0.78175771 0.21824229],30,0.10712224241994833,0.060258460850343414
FM,[0.88888889 0.11111111],[0.70426371 0.29573629],30,0.18460977930184153,0.1038467913604746
GAC,[0.88888889 0.11111111],[1. 0.],30,0.1111018410367651,0.06249706678347386
GPAC,[0.88888889 0.11111111],[1. 0.],30,0.1111018410367651,0.06249706678347386
PWK,[0.88888889 0.11111111],[0.1 0.9],30,0.7888230713610322,0.44372917416266444
ACC,[0.88888889 0.11111111],[1. 0.],30,0.1111018410367651,0.06249706678347386
MAX,[0.88888889 0.11111111],[1. 0.],30,0.1111018410367651,0.06249706678347386
MS,[0.88888889 0.11111111],[1. 0.],30,0.1111018410367651,0.06249706678347386
MS2,[0.88888889 0.11111111],[1. 0.],30,0.1111018410367651,0.06249706678347386
PACC,[0.88888889 0.11111111],[1. 0.],30,0.1111018410367651,0.06249706678347386
T50,[0.88888889 0.11111111],[0.93297702 0.06702298],30,0.04408445146183837,0.024798409111975096
X_method,[0.88888889 0.11111111],[1. 0.],30,0.1111018410367651,0.06249706678347386
DyS,[0.88888889 0.11111111],[0.57198399 0.42801601],30,0.3168784608704266,0.17825064055158238
DySsyn,[0.88888889 0.11111111],[4.45523940e-05 9.99955448e-01],30,0.8887701796171092,0.49995147472227547
HDy,[0.88888889 0.11111111],[0.93 0.07],30,0.041107681183603105,0.023123914709885337
SMM,[0.88888889 0.11111111],[1. 0.],30,0.1111018410367651,0.06249706678347386
SORD,[0.88888889 0.11111111],[1. 0.],30,0.1111018410367651,0.06249706678347386
HDx,[0.88888889 0.11111111],[0.95 0.05],30,0.0611060125702208,0.03437338673091062
CC,[0.88888889 0.11111111],[0.06 0.94],50,0.8288197341342678,0.4662281182047151
PCC,[0.88888889 0.11111111],[0.2226 0.7774],50,0.6662332999610656,0.37476991067377935
EMQ,[0.88888889 0.11111111],[0.29585919 0.70414081],50,0.5929802220317153,0.3335635502685484
FM,[0.88888889 0.11111111],[1.00000000e+00 5.55111512e-17],50,0.11110184103676507,0.062497066783473845
GAC,[0.88888889 0.11111111],[1. 0.],50,0.1111018410367651,0.06249706678347386
GPAC,[0.88888889 0.11111111],[1. 0.],50,0.1111018410367651,0.06249706678347386
PWK,[0.88888889 0.11111111],[0.04 0.96],50,0.8488180655208855,0.4774775902257403
ACC,[0.88888889 0.11111111],[1. 0.],50,0.1111018410367651,0.06249706678347386
MAX,[0.88888889 0.11111111],[1. 0.],50,0.1111018410367651,0.06249706678347386
MS,[0.88888889 0.11111111],[0.79240933 0.20759067],50,0.09647150498743465,0.0542672023581211
MS2,[0.88888889 0.11111111],[1. 0.],50,0.1111018410367651,0.06249706678347386
PACC,[0.88888889 0.11111111],[1. 0.],50,0.1111018410367651,0.06249706678347386
T50,[0.88888889 0.11111111],[1. 0.],50,0.1111018410367651,0.06249706678347386
X_method,[0.88888889 0.11111111],[1. 0.],50,0.1111018410367651,0.06249706678347386
DyS,[0.88888889 0.11111111],[0.42616157 0.57383843],50,0.4626887106868285,0.2602718999245495
DySsyn,[0.88888889 0.11111111],[4.45523940e-05 9.99955448e-01],50,0.8887701796171092,0.49995147472227547
HDy,[0.88888889 0.11111111],[1. 0.],50,0.1111018410367651,0.06249706678347386
SMM,[0.88888889 0.11111111],[0.91569196 0.08430804],50,0.026800834544532436,0.015076019719855097
SORD,[0.88888889 0.11111111],[1. 0.],50,0.1111018410367651,0.06249706678347386
HDx,[0.88888889 0.11111111],[0.99 0.01],50,0.1011026753434563,0.05687233077296124
CC,[0.88888889 0.11111111],[0.08571429 0.91428571],70,0.8031075937800449,0.45176451132053963
PCC,[0.88888889 0.11111111],[0.23714286 0.76285714],70,0.6516916561385107,0.36658993744706236
EMQ,[0.88888889 0.11111111],[0.7464982 0.2535018],70,0.14237880616845994,0.08009100186482929
FM,[0.88888889 0.11111111],[0.93957364 0.06042636],70,0.05068052091162237,0.02850883361137802
GAC,[0.88888889 0.11111111],[0.63581162 0.36418838],70,0.2530561572334397,0.1423492843233269
GPAC,[0.88888889 0.11111111],[0.79684358 0.20315642],70,0.09203762566174092,0.05177305419872159
PWK,[0.88888889 0.11111111],[0.08571429 0.91428571],70,0.8031075937800449,0.45176451132053963
ACC,[0.88888889 0.11111111],[0.86940192 0.13059808],70,0.019485339485620784,0.010960903543700266
MAX,[0.88888889 0.11111111],[0.83097004 0.16902996],70,0.057914013191645075,0.032577821540684476
MS,[0.88888889 0.11111111],[0.67692045 0.32307955],70,0.21195075324015378,0.11922665057975142
MS2,[0.88888889 0.11111111],[0.49843619 0.50156381],70,0.390420121970508,0.21961933491568805
PACC,[0.88888889 0.11111111],[1. 0.],70,0.1111018410367651,0.06249706678347386
T50,[0.88888889 0.11111111],[1. 0.],70,0.1111018410367651,0.06249706678347386
X_method,[0.88888889 0.11111111],[0.39654832 0.60345168],70,0.4922994950181152,0.276928574094792
DyS,[0.88888889 0.11111111],[9.99955448e-01 4.45523940e-05],70,0.1110572923597535,0.06247200723795843
DySsyn,[0.88888889 0.11111111],[0.06301456 0.93698544],70,0.8258054217195043,0.4645325055799937
HDy,[0.88888889 0.11111111],[0.605 0.395],70,0.2838652038489349,0.15968000563177573
SMM,[0.88888889 0.11111111],[0.76650148 0.23349852],70,0.1223771946952305,0.06883968472773648
SORD,[0.88888889 0.11111111],[1. 0.],70,0.1111018410367651,0.06249706678347386
HDx,[0.88888889 0.11111111],[0.95 0.05],70,0.0611060125702208,0.03437338673091062
CC,[0.88888889 0.11111111],[0.08888889 0.91111111],90,0.7999332554647087,0.4499788808410118
PCC,[0.88888889 0.11111111],[0.26644444 0.73355556],90,0.6223925134879582,0.35010856812102065
EMQ,[0.88888889 0.11111111],[0.72000465 0.27999535],90,0.16887015252078008,0.09499292812199381
FM,[0.88888889 0.11111111],[0.87320441 0.12679559],90,0.01568317332138472,0.008822107008281083
GAC,[0.88888889 0.11111111],[1. 0.],90,0.1111018410367651,0.06249706678347386
GPAC,[0.88888889 0.11111111],[0.83726391 0.16273609],90,0.0516206762924057,0.029037690316823746
PWK,[0.88888889 0.11111111],[0.16666667 0.83333333],90,0.7221619667389733,0.40623093409258015
ACC,[0.88888889 0.11111111],[0.61275996 0.38724004],90,0.27610589115833095,0.15531523292510152
MAX,[0.88888889 0.11111111],[9.99911826e-01 8.81742079e-05],90,0.11101367418531566,0.06244747111924629
MS,[0.88888889 0.11111111],[1. 0.],90,0.1111018410367651,0.06249706678347386
MS2,[0.88888889 0.11111111],[0.55292061 0.44707939],90,0.3359402443697635,0.18897328515632802
PACC,[0.88888889 0.11111111],[1. 0.],90,0.1111018410367651,0.06249706678347386
T50,[0.88888889 0.11111111],[0.97970774 0.02029226],90,0.09081127767201302,0.05108320827449032
X_method,[0.88888889 0.11111111],[0.70426371 0.29573629],90,0.18460977872436557,0.10384679103563252
DyS,[0.88888889 0.11111111],[9.99955448e-01 4.45523940e-05],90,0.1110572923597535,0.06247200723795843
DySsyn,[0.88888889 0.11111111],[4.45523940e-05 9.99955448e-01],90,0.8887701796171092,0.49995147472227547
HDy,[0.88888889 0.11111111],[0.57 0.43],90,0.31886228377551584,0.17936658166856997
SMM,[0.88888889 0.11111111],[0.63147887 0.36852113],90,0.257388540469904,0.14478633884856482
SORD,[0.88888889 0.11111111],[1. 0.],90,0.1111018410367651,0.06249706678347386
HDx,[0.88888889 0.11111111],[0.54 0.46],90,0.34885978085544245,0.19624078970010794
CC,[0.88888889 0.11111111],[0.08181818 0.91818182],110,0.8070033726215938,0.45395596690905105
PCC,[0.88888889 0.11111111],[0.27109091 0.72890909],110,0.6177464364991478,0.34749505441916617
EMQ,[0.88888889 0.11111111],[0.81006974 0.18993026],110,0.07881257760359069,0.04433369312250542
FM,[0.88888889 0.11111111],[0.86552632 0.13447368],110,0.02336062376607438,0.01314083052079068
GAC,[0.88888889 0.11111111],[1. 0.],110,0.1111018410367651,0.06249706678347386
GPAC,[0.88888889 0.11111111],[1. 0.],110,0.1111018410367651,0.06249706678347386
PWK,[0.88888889 0.11111111],[0.11818182 0.88181818],110,0.7706427701004708,0.43350238141627784
ACC,[0.88888889 0.11111111],[0.81690698 0.18309302],110,0.07197590687322121,0.0404879254626236
MAX,[0.88888889 0.11111111],[0.83097004 0.16902996],110,0.057914013191645075,0.032577821540684476
MS,[0.88888889 0.11111111],[1. 0.],110,0.1111018410367651,0.06249706678347386
MS2,[0.88888889 0.11111111],[0.69160824 0.30839176],110,0.19726419229514047,0.1109651584961385
PACC,[0.88888889 0.11111111],[1. 0.],110,0.1111018410367651,0.06249706678347386
T50,[0.88888889 0.11111111],[1. 0.],110,0.1111018410367651,0.06249706678347386
X_method,[0.88888889 0.11111111],[1. 0.],110,0.1111018410367651,0.06249706678347386
DyS,[0.88888889 0.11111111],[0.90810041 0.09189959],110,0.019209920484934348,0.010805974700769196
DySsyn,[0.88888889 0.11111111],[4.45523940e-05 9.99955448e-01],110,0.8887701796171092,0.49995147472227547
HDy,[0.88888889 0.11111111],[0.785 0.215],110,0.1038802213693754,0.05843475744254808
SMM,[0.88888889 0.11111111],[0.89862828 0.10137172],110,0.009738581243685006,0.005478151907144932
SORD,[0.88888889 0.11111111],[0.94 0.06],110,0.05110684687691196,0.02874865072039798
HDx,[0.88888889 0.11111111],[0.88 0.12],110,0.00888814728294117,0.004999765342677888
CC,[1. 0.],[0.1 0.9],10,0.8999249123977974,0.44998122731634055
PCC,[1. 0.],[0.308 0.692],10,0.691942265976973,0.34598556589211954
EMQ,[1. 0.],[9.99998847e-01 1.15267419e-06],10,1.1525780252614155e-06,5.763130537225533e-07
FM,[1. 0.],[0.83097153 0.16902847],10,0.1690143726343921,0.08451071170980867
GAC,[1. 0.],[1. 0.],10,0.0,0.0
GPAC,[1. 0.],[1. 0.],10,0.0,0.0
PWK,[1. 0.],[0.2 0.8],10,0.7999332554647087,0.39998331317008046
ACC,[1. 0.],[1. 0.],10,0.0,0.0
MAX,[1. 0.],[1. 0.],10,0.0,0.0
MS,[1. 0.],[1. 0.],10,0.0,0.0
MS2,[1. 0.],[0.55292061 0.44707939],10,0.44704208540652857,0.22353036734732182
PACC,[1. 0.],[1. 0.],10,0.0,0.0
T50,[1. 0.],[0.37220832 0.62779168],10,0.6277393040970216,0.3138827457722624
X_method,[1. 0.],[1. 0.],10,0.0,0.0
DyS,[1. 0.],[9.99955448e-01 4.45523940e-05],10,4.4548677011575674e-05,2.2275267726033376e-05
DySsyn,[1. 0.],[0.16881826 0.83118174],10,0.8311123922565844,0.41557353191720914
HDy,[1. 0.],[1. 0.],10,0.0,0.0
SMM,[1. 0.],[1. 0.],10,0.0,0.0
SORD,[1. 0.],[1. 0.],10,0.0,0.0
HDx,[1. 0.],[0.96 0.04],10,0.03999666277323538,0.019999165658503997
CC,[1. 0.],[0.1 0.9],30,0.8999249123977974,0.44998122731634055
PCC,[1. 0.],[0.28033333 0.71966667],30,0.7196066243951277,0.35981832213925163
EMQ,[1. 0.],[0.8891327 0.1108673],30,0.11085804660148263,0.055431335637452374
FM,[1. 0.],[1. 0.],30,0.0,0.0
GAC,[1. 0.],[0.57233044 0.42766956],30,0.4276338747125869,0.2138258571734624
GPAC,[1. 0.],[1. 0.],30,0.0,0.0
PWK,[1. 0.],[0.3 0.7],30,0.6999415985316202,0.3499853990238204
ACC,[1. 0.],[0.61275996 0.38724004],30,0.3872077321950961,0.19361194268451135
MAX,[1. 0.],[0.3241447 0.6758553],30,0.6757989163592923,0.3379135543566175
MS,[1. 0.],[0. 1.],30,0.9999165693308859,0.4999791414626006
MS2,[1. 0.],[1. 0.],30,0.0,0.0
PACC,[1. 0.],[1. 0.],30,0.0,0.0
T50,[1. 0.],[0.65259267 0.34740733],30,0.34737834683597413,0.17369641922222628
X_method,[1. 0.],[0.83097004 0.16902996],30,0.16901585422841015,0.08451145253772158
DyS,[1. 0.],[9.99955448e-01 4.45523940e-05],30,4.4548677011575674e-05,2.2275267726033376e-05
DySsyn,[1. 0.],[0.03632239 0.96367761],30,0.9635972067709244,0.4818187026138376
HDy,[1. 0.],[1. 0.],30,0.0,0.0
SMM,[1. 0.],[0.92434482 0.07565518],30,0.07564887095315245,0.03782601340138022
SORD,[1. 0.],[0.6 0.4],30,0.39996662773235436,0.19999165658504023
HDx,[1. 0.],[0.71 0.29],30,0.2899758051059569,0.14499395102415416
CC,[1. 0.],[0.1 0.9],50,0.8999249123977974,0.44998122731634055
PCC,[1. 0.],[0.2466 0.7534],50,0.7533371433338895,0.3766842851779233
EMQ,[1. 0.],[0.91255006 0.08744994],50,0.08744263995888388,0.04372314390501782
FM,[1. 0.],[0.90699372 0.09300628],50,0.0929985194695129,0.04650119954785289
GAC,[1. 0.],[1. 0.],50,0.0,0.0
GPAC,[1. 0.],[0.724087 0.275913],50,0.2758899756399912,0.1379507424813706
PWK,[1. 0.],[0.08 0.92],50,0.9199232437844151,0.4599808101455926
ACC,[1. 0.],[0.79240933 0.20759067],50,0.20757334602419975,0.10379100268850103
MAX,[1. 0.],[1. 0.],50,0.0,0.0
MS,[1. 0.],[1. 0.],50,0.0,0.0
MS2,[1. 0.],[1. 0.],50,0.0,0.0
PACC,[1. 0.],[1. 0.],50,0.0,0.0
T50,[1. 0.],[1. 0.],50,0.0,0.0
X_method,[1. 0.],[1. 0.],50,0.0,0.0
DyS,[1. 0.],[0.76256005 0.23743995],50,0.2374201427165218,0.11871502359518711
DySsyn,[1. 0.],[4.45523940e-05 9.99955448e-01],50,0.9998720206538743,0.4999568661948745
HDy,[1. 0.],[1. 0.],50,0.0,0.0
SMM,[1. 0.],[1. 0.],50,0.0,0.0
SORD,[1. 0.],[1. 0.],50,0.0,0.0
HDx,[1. 0.],[0.98 0.02],50,0.01999833138661769,0.009999582829251999
CC,[1. 0.],[0.15714286 0.84285714],70,0.8427868227217468,0.4214109906613348
PCC,[1. 0.],[0.278 0.722],70,0.7219397630568996,0.3609849401359976
EMQ,[1. 0.],[0.72161739 0.27838261],70,0.2783593872025849,0.13918549977098088
FM,[1. 0.],[1.00000000e+00 5.55111512e-17],70,2.7752187483839896e-17,1.3876672611960494e-17
GAC,[1. 0.],[1. 0.],70,0.0,0.0
GPAC,[1. 0.],[1. 0.],70,0.0,0.0
PWK,[1. 0.],[0.1 0.9],70,0.8999249123977974,0.44998122731634055
ACC,[1. 0.],[1. 0.],70,0.0,0.0
MAX,[1. 0.],[1. 0.],70,0.0,0.0
MS,[1. 0.],[1. 0.],70,0.0,0.0
MS2,[1. 0.],[1. 0.],70,0.0,0.0
PACC,[1. 0.],[1. 0.],70,0.0,0.0
T50,[1. 0.],[1. 0.],70,0.0,0.0
X_method,[1. 0.],[0.72236461 0.27763539],70,0.27761222468502755,0.13881190292748488
DyS,[1. 0.],[0.45752145 0.54247855],70,0.5424332882144278,0.2712279584722428
DySsyn,[1. 0.],[0.04671674 0.95328326],70,0.9532037297441343,0.47662174730771323
HDy,[1. 0.],[0.94 0.06],70,0.05999499415985313,0.029998748487756022
SMM,[1. 0.],[0.95762504 0.04237496],70,0.042371426572071186,0.02118659709202141
SORD,[1. 0.],[1. 0.],70,0.0,0.0
HDx,[1. 0.],[0.99 0.01],70,0.00999916569330879,0.0049997914146259715
CC,[1. 0.],[0.14444444 0.85555556],90,0.8554841759830913,0.42775993214022495
PCC,[1. 0.],[0.25488889 0.74511111],90,0.7450489459925468,0.3725400136275777
EMQ,[1. 0.],[0.80045196 0.19954804],90,0.19953139413671303,0.09976985900140346
FM,[1. 0.],[9.99911864e-01 8.81361122e-05],90,8.812875892143182e-05,4.406621769772983e-05
GAC,[1. 0.],[1. 0.],90,0.0,0.0
GPAC,[1. 0.],[1. 0.],90,0.0,0.0
PWK,[1. 0.],[0.08888889 0.91111111],90,0.9110350965014739,0.45553655111036945
ACC,[1. 0.],[1. 0.],90,0.0,0.0
MAX,[1. 0.],[0.7887346 0.2112654],90,0.21124777607265022,0.10562829435596285
MS,[1. 0.],[1. 0.],90,0.0,0.0
MS2,[1. 0.],[1. 0.],90,0.0,0.0
PACC,[1. 0.],[1. 0.],90,0.0,0.0
T50,[1. 0.],[0.88624629 0.11375371],90,0.11374421578510142,0.056874480430529624
X_method,[1. 0.],[0.95767638 0.04232362],90,0.04232008869568943,0.021160927082997518
DyS,[1. 0.],[9.99955448e-01 4.45523940e-05],90,4.4548677011575674e-05,2.2275267726033376e-05
DySsyn,[1. 0.],[0.03864394 0.96135606],90,0.9612758574354816,0.48065797952616424
HDy,[1. 0.],[0.825 0.175],90,0.17498539963290505,0.0874963497559551
SMM,[1. 0.],[0.76016239 0.23983761],90,0.2398175965664875,0.11991380052755075
SORD,[1. 0.],[1. 0.],90,0.0,0.0
HDx,[1. 0.],[0.98 0.02],90,0.01999833138661769,0.009999582829251999
CC,[1. 0.],[0.1 0.9],110,0.8999249123977974,0.44998122731634055
PCC,[1. 0.],[0.27672727 0.72327273],110,0.723212384145139,0.3616212772251319
EMQ,[1. 0.],[0.80013773 0.19986227],110,0.19984559215976166,0.09992696456663899
FM,[1. 0.],[0.93463645 0.06536355],110,0.06535809187314306,0.03268040921077522
GAC,[1. 0.],[1. 0.],110,0.0,0.0
GPAC,[1. 0.],[1. 0.],110,0.0,0.0
PWK,[1. 0.],[0.2 0.8],110,0.7999332554647087,0.39998331317008046
ACC,[1. 0.],[1. 0.],110,0.0,0.0
MAX,[1. 0.],[1. 0.],110,0.0,0.0
MS,[1. 0.],[1. 0.],110,0.0,0.0
MS2,[1. 0.],[1. 0.],110,0.0,0.0
PACC,[1. 0.],[1. 0.],110,0.0,0.0
T50,[1. 0.],[1. 0.],110,0.0,0.0
X_method,[1. 0.],[0.38173849 0.61826151],110,0.6182099320262375,0.3091178609681066
DyS,[1. 0.],[9.99955448e-01 4.45523940e-05],110,4.4548677011575674e-05,2.2275267726033376e-05
DySsyn,[1. 0.],[4.14894170e-04 9.99585106e-01],110,0.9995017097762153,0.49977170303190177
HDy,[1. 0.],[1. 0.],110,0.0,0.0
SMM,[1. 0.],[0.94764097 0.05235903],110,0.05235465988639562,0.026178421984829083
SORD,[1. 0.],[1. 0.],110,0.0,0.0
HDx,[1. 0.],[1. 0.],110,0.0,0.0
